busco_id	helixer_seq	helixer_chrom_cm	helixer_chrom_int	helixer_start	helixer_end	helixer_busco_score	helixer_busco_length	gmb_overlapping	gmb_evidence	classification	refined_classification	note
12041at93133	_CM001207.1_000038.1	CM001207.1	12	247087	249174	982.7	499	ZTRITICI_11257.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
12059at93133	_CM001201.1_000725.1	CM001201.1	6	1056221	1057073	201.2	89	ZTRITICI_06771.t2,ZTRITICI_06775.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21610at93133
12085at93133	_CM001199.1_000068.1	CM001199.1	4	439747	440747	395.9	200	ZTRITICI_04753.t1,ZTRITICI_04753.t1,ZTRITICI_04753.t2	StringTie,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04753.t1:3p_dropped,ZTRITICI_04753.t1:3p_dropped,ZTRITICI_04753.t2:3p_dropped
12102at93133	_CM001197.1_001140.1	CM001197.1	2	1604846	1606816	916.3	516	ZTRITICI_02662.t2,ZTRITICI_02664.t2,ZTRITICI_02671.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19380at93133
12114at93133	_CM001196.1_002184.1	CM001196.1	1	1311839	1313347	745.3	407	ZTRITICI_00441.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20719at93133
12122at93133	_CM001196.1_001674.1	CM001196.1	1	3706619	3707983	473.6	273	ZTRITICI_01282.t2,ZTRITICI_01303.t2,ZTRITICI_01303.t1,ZTRITICI_01309.t1	Scallop,Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24596at93133
12133at93133	_CM001196.1_002092.1	CM001196.1	1	1730984	1732717	582.3	357	ZTRITICI_00579.t2,ZTRITICI_00586.t1,ZTRITICI_00586.t2	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5358at93133
12135at93133	_CM001196.1_002103.1	CM001196.1	1	1686369	1687474	486.5	226	ZTRITICI_00571.t1,ZTRITICI_00572.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6710at93133
12204at93133	_CM001206.1_000326.1	CM001206.1	11	1584470	1587855	2031.8	989	ZTRITICI_11167.t1,ZTRITICI_11168.t1	Helixer,Helixer,Scallop,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17656at93133
12214at93133	_CM001196.1_001148.1	CM001196.1	1	5659316	5660972	548.6	360	ZTRITICI_01984.t1,ZTRITICI_01984.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01984.t1:5p_dropped,ZTRITICI_01984.t1:3p_dropped,ZTRITICI_01984.t1:5p_dropped,ZTRITICI_01984.t1:3p_dropped
12220at93133	_CM001196.1_000881.1	CM001196.1	1	4386283	4388476	1135.1	593	ZTRITICI_01548.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01548.t1:5p_dropped
12225at93133	_CM001196.1_001112.1	CM001196.1	1	5486113	5489130	1608.6	866	ZTRITICI_01930.t2,ZTRITICI_01933.t1	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01933.t1:3p_dropped
12229at93133	_CM001198.1_000792.1	CM001198.1	3	2862230	2864196	673.1	448	ZTRITICI_04378.t2,ZTRITICI_04395.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=434aa expected=448aa ratio=0.97
12246at93133	_CM001198.1_000806.1	CM001198.1	3	2795013	2796294	586.4	268	ZTRITICI_04364.t2,ZTRITICI_04365.t1,ZTRITICI_04366.t1	Scallop,Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=431aa expected=268aa ratio=1.61
12256at93133	_CM001198.1_001228.1	CM001198.1	3	570365	572141	365.0	206	ZTRITICI_03583.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_03583.t1:5p_dropped
12270at93133	_CM001206.1_000302.1	CM001206.1	11	1523985	1524910	377.4	223	ZTRITICI_11145.t1,ZTRITICI_11145.t2	Scallop,StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_11145.t1:5p_dropped,ZTRITICI_11145.t2:5p_dropped,ZTRITICI_11145.t2:3p_dropped
12317at93133	_CM001202.1_000299.1	CM001202.1	7	1605703	1607784	867.1	457	ZTRITICI_07889.t2,ZTRITICI_07890.t2,ZTRITICI_07892.t1,ZTRITICI_07889.t1,ZTRITICI_07893.t2	Scallop,StringTie,Helixer,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13215at93133,7619at93133
12345at93133	_CM001196.1_002300.1	CM001196.1	1	668654	671031	1011.0	579	ZTRITICI_00215.t1,ZTRITICI_00215.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=608aa expected=579aa ratio=1.05
12350at93133	_CM001197.1_001341.1	CM001197.1	2	726882	728143	561.0	305	ZTRITICI_02339.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8534at93133
12351at93133	_CM001205.1_000370.1	CM001205.1	10	1486019	1487462	648.3	305	ZTRITICI_10545.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
12368at93133	_CM001205.1_000132.1	CM001205.1	10	625112	626626	519.7	321	ZTRITICI_10245.t2,ZTRITICI_10254.t2,ZTRITICI_10257.t2,ZTRITICI_10264.t1,ZTRITICI_10265.t1	Scallop,Scallop,Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:15145at93133,7636at93133,15418at93133,13939at93133
12411at93133	_CM001196.1_001958.1	CM001196.1	1	2318379	2319699	686.0	311	ZTRITICI_00804.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=334aa expected=311aa ratio=1.07
12432at93133	_CM001204.1_000452.1	CM001204.1	9	1739234	1741187	923.3	455	ZTRITICI_09922.t1,ZTRITICI_09922.t1	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=465aa expected=455aa ratio=1.02
1243at93133	_CM001197.1_000486.1	CM001197.1	2	2586311	2587062	202.7	106	ZTRITICI_03001.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3073at93133
12454at93133	_CM001207.1_000479.1	CM001207.1	12	449444	450670	374.5	213	ZTRITICI_11329.t2,ZTRITICI_11333.t1,ZTRITICI_11329.t2,ZTRITICI_11333.t1	Scallop,Helixer,Scallop,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=238aa expected=213aa ratio=1.12
12469at93133	_CM001197.1_000910.1	CM001197.1	2	2774163	2775863	874.5	430	ZTRITICI_03071.t2,ZTRITICI_03072.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:16332at93133
1248at93133	_CM001196.1_001084.1	CM001196.1	1	5356062	5357294	425.6	218	ZTRITICI_01884.t2,ZTRITICI_01886.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01884.t2:3p_dropped,ZTRITICI_01886.t1:3p_dropped
12522at93133	_CM001205.1_000373.1	CM001205.1	10	1477434	1479055	777.0	371	ZTRITICI_10545.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
12532at93133	_CM001196.1_000015.1	CM001196.1	1	178595	179982	391.8	208	ZTRITICI_00018.t2,ZTRITICI_00019.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
12533at93133	_CM001208.1_000343.1	CM001208.1	13	539029	541669	1178.0	697	ZTRITICI_11910.t2,ZTRITICI_11916.t2,ZTRITICI_11925.t1,ZTRITICI_11910.t2,ZTRITICI_11916.t2,ZTRITICI_11925.t1	Scallop,Scallop,Helixer,Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12634at93133
12539at93133	_CM001197.1_001182.1	CM001197.1	2	1451905	1453323	367.8	188	ZTRITICI_02612.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=299aa expected=188aa ratio=1.59
12591at93133	_CM001199.1_000939.1	CM001199.1	4	846796	848260	411.1	249	ZTRITICI_04898.t2,ZTRITICI_04894.t1,ZTRITICI_04894.t2	Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04898.t2:3p_dropped,ZTRITICI_04894.t2:3p_dropped
12603at93133	_CM001196.1_000977.1	CM001196.1	1	4834563	4837525	1538.2	819	ZTRITICI_01706.t1,ZTRITICI_01706.t2	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01706.t1:3p_dropped
12613at93133	_CM001196.1_001614.1	CM001196.1	1	4072535	4073483	490.9	226	ZTRITICI_01431.t2,ZTRITICI_01432.t2,ZTRITICI_01431.t1	StringTie,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3860at93133
12628at93133	_CM001197.1_001127.1	CM001197.1	2	1660689	1661475	200.4	101	ZTRITICI_02691.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=108aa expected=101aa ratio=1.07
12643at93133	_CM001200.1_000904.1	CM001200.1	5	724464	725839	690.9	339	ZTRITICI_05789.t1	Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:16482at93133
12659at93133	_CM001196.1_002239.1	CM001196.1	1	1003556	1004267	170.4	113	ZTRITICI_00334.t1	Helixer,Scallop	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=116aa expected=113aa ratio=1.03
126at93133	_CM001199.1_000607.1	CM001199.1	4	2493580	2495808	954.2	435	ZTRITICI_05405.t2,ZTRITICI_05415.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3923at93133
12716at93133	_CM001197.1_000566.1	CM001197.1	2	3005580	3007624	790.9	399	ZTRITICI_03159.t2,ZTRITICI_03167.t2,ZTRITICI_03168.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=521aa expected=399aa ratio=1.31
12782at93133	_CM001200.1_000792.1	CM001200.1	5	1281554	1284582	1813.8	848	ZTRITICI_05974.t2,ZTRITICI_05975.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05975.t1:3p_dropped
12785at93133	_CM001205.1_000417.1	CM001205.1	10	1191338	1192450	437.9	244	ZTRITICI_10457.t1	Helixer,Scallop	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=285aa expected=244aa ratio=1.17
12796at93133	_CM001201.1_000665.1	CM001201.1	6	1427702	1429243	431.0	235	ZTRITICI_06926.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=255aa expected=235aa ratio=1.09
12799at93133	_CM001200.1_000263.1	CM001200.1	5	1470788	1471845	442.1	217	ZTRITICI_06042.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17311at93133
12822at93133	_CM001197.1_000314.1	CM001197.1	2	1772711	1774802	955.5	475	ZTRITICI_02718.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02718.t1:3p_dropped
12824at93133	_CM001198.1_001175.1	CM001198.1	3	863659	865312	726.9	351	ZTRITICI_03665.t1,ZTRITICI_03666.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=371aa expected=351aa ratio=1.06
12844at93133	_CM001196.1_002095.1	CM001196.1	1	1720982	1721746	270.8	135	ZTRITICI_00579.t2,ZTRITICI_00583.t2,ZTRITICI_00583.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5358at93133
12849at93133	_CM001201.1_000668.1	CM001201.1	6	1419803	1421620	665.2	378	ZTRITICI_06922.t1,ZTRITICI_06922.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06922.t1:3p_dropped,ZTRITICI_06922.t1:3p_dropped
12877at93133	_CM001200.1_000785.1	CM001200.1	5	1306036	1307970	350.7	182	ZTRITICI_05984.t2,ZTRITICI_05985.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3252at93133
12908at93133	_CM001208.1_000276.1	CM001208.1	13	826413	827933	422.0	192	ZTRITICI_12024.t2,ZTRITICI_12025.t2,ZTRITICI_12032.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=195aa expected=192aa ratio=1.02
12961at93133	_CM001199.1_000900.1	CM001199.1	4	1059657	1060689	334.7	189	ZTRITICI_04961.t1,ZTRITICI_04961.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=198aa expected=189aa ratio=1.05
12972at93133	_CM001197.1_000756.1	CM001197.1	2	3481349	3482735	521.7	258	ZTRITICI_03319.t2,ZTRITICI_03322.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6193at93133
12979at93133	_CM001202.1_000795.1	CM001202.1	7	1512528	1514845	1109.0	537	ZTRITICI_07848.t2,ZTRITICI_07857.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:10582at93133
12993at93133	_CM001199.1_000937.1	CM001199.1	4	852789	853803	263.2	125	ZTRITICI_04898.t2,ZTRITICI_04894.t1,ZTRITICI_04894.t2	Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04898.t2:3p_dropped,ZTRITICI_04894.t2:3p_dropped
12at93133	_CM001198.1_001185.1	CM001198.1	3	755418	756324	253.6	108	ZTRITICI_03638.t2,ZTRITICI_03639.t2,ZTRITICI_03646.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:14693at93133
13007at93133	_CM001196.1_001258.1	CM001196.1	1	5816631	5820614	2080.8	1200	ZTRITICI_02018.t2,ZTRITICI_02038.t1,ZTRITICI_02018.t2	Scallop,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18188at93133
13042at93133	_CM001202.1_000289.1	CM001202.1	7	1565440	1567371	947.3	442	ZTRITICI_07876.t2,ZTRITICI_07877.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13081at93133	_CM001201.1_000709.1	CM001201.1	6	1173390	1175215	1086.4	504	ZTRITICI_06810.t1,ZTRITICI_06811.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:29318at93133
13086at93133	_CM001196.1_000714.1	CM001196.1	1	3619137	3621616	1151.0	624	ZTRITICI_01282.t2,ZTRITICI_01283.t1,ZTRITICI_01282.t2,ZTRITICI_01283.t1	Scallop,Scallop,StringTie,Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13100at93133	_CM001198.1_000152.1	CM001198.1	3	965418	966637	488.3	265	ZTRITICI_03704.t2,ZTRITICI_03705.t1	Scallop,StringTie,Helixer,Scallop	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=543aa expected=265aa ratio=2.05
13107at93133	_CM001198.1_000984.1	CM001198.1	3	1822265	1823140	358.7	206	ZTRITICI_04015.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=216aa expected=206aa ratio=1.05
13129at93133	_CM001200.1_000607.1	CM001200.1	5	2242516	2246475	1438.3	1022	ZTRITICI_06301.t2,ZTRITICI_06303.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8879at93133
13201at93133	_CM001204.1_000181.1	CM001204.1	9	896094	898042	978.6	488	ZTRITICI_09651.t2,ZTRITICI_09658.t2,ZTRITICI_09664.t1	Scallop,Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13229at93133	_CM001206.1_000371.1	CM001206.1	11	1383101	1384674	584.0	344	ZTRITICI_11100.t2,ZTRITICI_11105.t1,ZTRITICI_11106.t1	StringTie,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17213at93133
13231at93133	_CM001202.1_000116.1	CM001202.1	7	607048	608036	163.0	72	ZTRITICI_07510.t2,ZTRITICI_07513.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6323at93133,3132at93133
13329at93133	_CM001204.1_000630.1	CM001204.1	9	716552	717753	366.5	182	ZTRITICI_09593.t2,ZTRITICI_09600.t1,ZTRITICI_09601.t1	StringTie,Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=305aa expected=182aa ratio=1.68
13363at93133	_CM001196.1_002021.1	CM001196.1	1	2020809	2023032	988.2	514	ZTRITICI_00688.t2,ZTRITICI_00690.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19556at93133
13406at93133	_CM001196.1_002246.1	CM001196.1	1	969598	971484	598.2	264	ZTRITICI_00318.t1,ZTRITICI_00318.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=370aa expected=264aa ratio=1.40
13415at93133	_CM001208.1_000135.1	CM001208.1	13	664217	666038	725.5	424	ZTRITICI_11977.t1	Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13430at93133	_CM001196.1_001702.1	CM001196.1	1	3568811	3570056	581.8	294	ZTRITICI_01271.t1,ZTRITICI_01271.t1	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01271.t1:3p_dropped,ZTRITICI_01271.t1:3p_dropped
1346at93133	_CM001204.1_000652.1	CM001204.1	9	550457	551600	514.3	241	ZTRITICI_09538.t1,ZTRITICI_09539.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:9857at93133
13473at93133	_CM001204.1_000557.1	CM001204.1	9	1039037	1041282	858.9	477	ZTRITICI_09703.t1,ZTRITICI_09703.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=635aa expected=477aa ratio=1.33
13519at93133	_CM001201.1_000422.1	CM001201.1	6	2435481	2438017	1039.0	581	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
13523at93133	_CM001198.1_001116.1	CM001198.1	3	1241217	1242498	638.3	334	ZTRITICI_03777.t2,ZTRITICI_03783.t2,ZTRITICI_03784.t1,ZTRITICI_03785.t1	Scallop,Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:16607at93133
1352at93133	_CM001200.1_000615.1	CM001200.1	5	2163870	2165283	478.7	226	ZTRITICI_06275.t2,ZTRITICI_06281.t2,ZTRITICI_06284.t1,ZTRITICI_06285.t2	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:4846at93133
13540at93133	_CM001196.1_002122.1	CM001196.1	1	1613557	1614413	339.3	187	ZTRITICI_00540.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=210aa expected=187aa ratio=1.12
13587at93133	_CM001202.1_001057.1	CM001202.1	7	295643	296445	159.9	82	ZTRITICI_07396.t2,ZTRITICI_07396.t1,ZTRITICI_07400.t1	StringTie,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2625at93133
13597at93133	_CM001196.1_002037.1	CM001196.1	1	1947396	1948640	293.3	143	ZTRITICI_00660.t1,ZTRITICI_00661.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=245aa expected=143aa ratio=1.71
13602at93133	_CM001200.1_000789.1	CM001200.1	5	1290997	1293914	1289.0	695	ZTRITICI_05974.t2,ZTRITICI_05978.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6754at93133
13611at93133	_CM001196.1_002228.1	CM001196.1	1	1066909	1069976	1453.3	730	ZTRITICI_00357.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=726aa expected=730aa ratio=0.99
13637at93133	_CM001196.1_001888.1	CM001196.1	1	2652292	2653444	413.9	231	ZTRITICI_00936.t2,ZTRITICI_00940.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13653at93133	_CM001201.1_000628.1	CM001201.1	6	1645955	1649061	1400.3	674	ZTRITICI_06999.t2,ZTRITICI_07005.t1,ZTRITICI_07006.t1	Scallop,Helixer,Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:29571at93133,24346at93133
13656at93133	_CM001206.1_000596.1	CM001206.1	11	306973	310012	1469.5	769	ZTRITICI_10702.t2,ZTRITICI_10706.t2,ZTRITICI_10709.t1,ZTRITICI_10710.t1,ZTRITICI_10711.t2,ZTRITICI_10702.t2,ZTRITICI_10706.t2,ZTRITICI_10710.t1,ZTRITICI_10711.t2	Scallop,Scallop,Helixer,Helixer,StringTie,Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8578at93133
13659at93133	_CM001196.1_001499.1	CM001196.1	1	4633188	4634840	580.8	297	ZTRITICI_01626.t2,ZTRITICI_01626.t1	StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5315at93133
13680at93133	_CM001203.1_000652.1	CM001203.1	8	1221976	1222983	350.6	195	ZTRITICI_09020.t1	Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
13688at93133	_CM001196.1_001250.1	CM001196.1	1	5864538	5867826	901.9	615	ZTRITICI_02053.t2,ZTRITICI_02057.t2,ZTRITICI_02058.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13681at93133
13702at93133	_CM001206.1_000416.1	CM001206.1	11	1154712	1155327	211.3	99	ZTRITICI_11017.t2,ZTRITICI_11018.t2,ZTRITICI_11020.t1,ZTRITICI_11018.t1	Scallop,StringTie,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13920at93133,11415at93133,21480at93133
13725at93133	_CM001205.1_000627.1	CM001205.1	10	161653	163253	604.9	337	ZTRITICI_10088.t2,ZTRITICI_10094.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:27238at93133,16266at93133
13726at93133	_CM001198.1_001165.1	CM001198.1	3	925328	926985	638.2	321	ZTRITICI_03688.t1,ZTRITICI_03689.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19353at93133
13746at93133	_CM001199.1_001040.1	CM001199.1	4	350637	351652	323.3	199	ZTRITICI_04721.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17877at93133
13793at93133	_CM001196.1_001315.1	CM001196.1	1	5499196	5500245	379.6	199	ZTRITICI_01936.t2,ZTRITICI_01936.t1,ZTRITICI_01936.t2	StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=604aa expected=199aa ratio=3.04
13805at93133	_CM001204.1_000513.1	CM001204.1	9	1285194	1286235	262.7	124	ZTRITICI_09792.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=127aa expected=124aa ratio=1.02
13840at93133	_CM001201.1_000809.1	CM001201.1	6	502627	503804	407.0	212	ZTRITICI_06617.t2,ZTRITICI_06624.t1	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06624.t1:5p_dropped
